,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,sub,tat_in_days
1257,3091001,10,27,110034,233,233,131,1,0,110035,2017-07-03,2017-06-26,2018-04-17,4388,2018-04-19,22085,11.679744866033882
1258,3064303,13,26,560066,233,245,131,1,0,560018,2017-04-20,2017-04-19,2018-04-07,5001,2018-04-12,81901,10.70354600991954
1259,2838889,15,7,500004,233,233,131,2,0,515001,2017-11-25,2017-11-20,2018-02-04,4477,2018-02-14,17058,13.548257134693781
1260,2921129,10,2,110018,233,233,131,1,0,121005,2017-05-29,2017-05-02,2018-02-27,4388,2018-03-06,18,12.340734954619997
1261,2969805,12,2,110018,233,233,131,1,0,121005,2018-02-06,2018-02-06,2018-03-11,4092,2018-03-17,40025,14.077577340915488
1262,2960986,13,21,110015,233,233,131,1,0,121005,2017-08-19,2017-08-10,2018-03-09,4580,2018-03-12,39995,11.779348324420004
1263,2960986,13,21,110015,233,233,131,1,0,121005,2017-08-19,2017-08-09,2018-03-09,4580,2018-03-12,46,11.249737078301767
1264,2854115,18,8,700064,233,233,131,1,0,700067,2017-12-11,2017-12-11,2018-02-09,4505,2018-02-12,27,12.485867676084235
1265,2927752,10,7,500004,233,233,228,1,0,500082,2017-06-09,2017-05-04,2018-03-01,4474,2018-03-08,4,11.36647450906934
1266,2970385,13,22,400104,233,233,228,1,0,421301,2018-01-14,2017-07-17,2018-03-11,4581,2018-03-14,27,10.718843863441844
1267,2966942,22,1,400059,233,233,131,3,0,143001,2017-06-08,2017-06-05,2018-03-10,4008,2018-03-13,50960,17.501897081378935
1268,2853549,15,6,160059,233,233,131,3,0,141001,2017-05-02,2017-04-19,2018-02-08,4549,2018-02-15,15,14.107061374654215
1269,3003205,15,10,226010,233,233,228,2,0,208020,2017-04-30,2016-10-02,2018-03-21,4547,2018-03-26,9995,12.611581274821992
1270,2863151,13,21,110015,233,233,131,1,0,122001,2017-07-07,2017-06-30,2018-02-12,4580,2018-02-14,10995,11.394889986603566
1271,2927492,10,1,400059,233,233,131,3,0,421605,2017-07-29,2017-07-22,2018-03-01,4398,2018-03-05,73,14.331359871065201
1272,3068997,15,5,380009,233,233,131,2,0,395010,2016-04-29,2016-04-22,2018-04-09,4546,2018-04-11,11984,13.321156961372715
1273,2835440,13,22,400104,233,233,131,1,0,400081,2017-10-18,2017-09-30,2018-02-03,4581,2018-02-12,21237,11.489106638089188
1274,2879534,15,2,110018,233,233,131,1,0,110002,2018-01-20,2017-11-20,2018-02-17,4550,2018-02-21,11986,12.428932925573058
1275,2876554,13,7,500004,233,233,131,2,0,530045,2017-11-18,2017-09-29,2018-02-16,4403,2018-02-21,14,13.381969443484435
1276,2904364,32,17,800001,233,233,131,3,0,841214,2018-01-29,2017-12-08,2018-02-24,4538,2018-02-27,11983,15.529054106122002
1277,2994057,10,2,110018,233,233,131,1,0,201011,2017-05-02,2017-05-02,2018-03-18,4388,2018-03-20,22003,12.632194146237046
1278,2981244,10,8,700064,233,233,228,1,0,700001,2018-02-16,2018-02-16,2018-03-14,4499,2018-03-21,21951,11.533739150119088
1279,2970815,28,24,110092,233,233,131,1,0,110092,2018-02-21,2017-10-24,2018-03-12,4150,2018-03-14,67,14.058726278557046
1280,3004006,10,23,400001,233,233,131,1,0,400607,2017-09-11,2017-01-07,2018-03-21,4398,2018-03-26,311992,15.641441416047424
1281,2930967,16,1,400059,233,233,131,2,0,561203,2017-03-27,2017-03-27,2018-03-02,4401,2018-03-05,48100,14.545484433080961
1282,3001468,16,1,400059,233,233,131,1,0,711104,2017-10-30,2017-10-24,2018-03-20,4390,2018-03-24,51,12.953144675252673
1283,3054022,10,25,560037,233,233,131,1,0,600028,2017-08-18,2017-08-18,2018-04-04,4460,2018-04-09,55,11.217589961010638
1284,3046863,13,21,110015,233,233,131,1,0,110019,2017-06-05,2017-05-23,2018-04-02,4580,2018-04-13,23,11.249432163068326
1285,3085258,10,27,110034,233,233,131,1,0,201301,2018-02-24,2017-05-21,2018-04-14,4388,2018-04-18,503,11.393628319594075
1286,3062874,10,25,560037,233,245,131,0,0,0,2017-04-24,2016-10-08,2018-04-07,4460,2018-04-11,26,10.224218479837655
1287,2939171,28,24,110092,233,233,131,2,0,148001,2017-05-19,2017-05-14,2018-03-04,4150,2018-03-12,1,15.050838327244081
1288,2938090,15,2,110018,308,233,228,1,0,122002,2017-11-07,2017-11-03,2018-03-03,4550,2018-03-06,5,11.78102070263978
1289,3011506,9,7,500004,233,233,131,1,0,500065,2017-12-14,2017-12-14,2018-03-23,4474,2018-04-05,64,11.759568720023463
1290,3073811,13,21,110015,233,233,131,1,0,110017,2017-10-02,2017-10-01,2018-04-11,4580,2018-04-12,74,11.25010827945552
1291,2876867,13,8,700064,233,233,131,1,0,700082,2017-04-18,2017-04-17,2018-02-16,4508,2018-02-20,13383,12.168769103846298
1292,2931651,13,22,400104,233,233,131,1,0,380051,2017-03-16,2017-03-15,2018-03-03,4581,2018-03-08,89,11.208743709532566
1293,2906449,15,10,226010,233,233,131,2,0,221010,2016-12-31,2016-12-25,2018-02-25,4547,2018-03-02,34948,13.431465689415782
1294,3063505,13,21,110015,233,245,131,1,0,110001,2017-07-10,2017-07-08,2018-04-07,4580,2018-04-10,503,11.25579561141839
1295,3034848,9,27,110034,233,233,131,2,0,132103,2017-11-13,2017-11-11,2018-03-29,4388,2018-04-08,503,12.289836221660769
1296,2827286,13,3,560011,233,233,131,1,0,560037,2017-08-18,2017-08-18,2018-02-01,4467,2018-02-01,503,12.329024736372563
1297,3009836,13,7,500004,233,233,131,1,0,500035,2017-06-29,2017-06-14,2018-03-23,4403,2018-03-29,12,12.388955906281142
1298,3011585,13,8,700064,233,233,131,3,0,786171,2017-04-12,2017-04-08,2018-03-23,4508,2018-03-27,3,13.977362026758566
1299,2892055,13,21,110015,233,233,131,3,0,306401,2017-04-20,2017-04-11,2018-02-21,4580,2018-03-03,101,13.236440269095546
1300,2993568,13,21,110015,233,233,131,1,0,121004,2017-06-22,2017-06-21,2018-03-18,4580,2018-03-21,38013,11.75307258560786
1301,3038938,10,6,160059,233,233,131,2,0,160103,2017-07-13,2017-07-11,2018-03-30,4437,2018-04-04,22089,13.306078795124094
1302,2833931,15,2,110018,233,233,131,1,0,201014,2017-11-29,2017-11-19,2018-02-03,4094,2018-02-06,10,13.830584537130452
1303,2842506,13,22,400104,233,233,131,2,0,396191,2017-09-23,2017-09-01,2018-02-05,4581,2018-02-09,12,12.200709929194911
1304,2827558,13,4,600024,233,233,131,1,0,600099,2017-08-22,2017-08-21,2018-02-01,4490,2018-02-20,9,12.205628855696785
1305,2866136,13,22,400104,233,233,131,1,0,400002,2017-04-17,2017-04-13,2018-02-13,4581,2018-02-24,5109,11.275294773526998
1306,2884872,5,1,400059,233,233,131,1,0,400081,2017-04-16,2017-04-16,2018-02-19,4015,2018-02-23,69998,14.0991144424447
1307,2899712,13,22,400104,233,233,131,1,0,411001,2017-06-30,2017-06-29,2018-02-23,4581,2018-02-26,35,11.208027821593184
1308,2930379,15,9,411016,233,233,131,1,0,412105,2017-11-17,2017-11-17,2018-03-02,4548,2018-03-05,61926,12.830850460082214
1309,2949731,9,8,700064,233,233,131,2,0,734005,2018-01-09,2018-01-09,2018-03-07,4499,2018-03-09,8,12.6281225629782
1310,2953268,15,2,110018,233,233,131,1,0,110025,2016-04-09,2016-04-09,2018-03-07,4094,2018-03-12,222986,16.786618410680735
1311,2943665,10,2,110018,233,233,228,1,0,201010,2018-01-29,2018-04-20,2018-03-06,4148,2018-03-08,11,12.672837752542994
1312,2912458,13,8,700064,233,0,131,1,0,700039,2017-06-19,2017-06-17,2018-02-27,4508,2018-03-09,65,11.992209926500113
1313,2982809,13,22,400104,233,233,131,1,0,412114,2016-05-27,2016-05-20,2018-03-15,4581,2018-03-19,32,11.207988050040996
1314,2860101,6,1,400059,233,233,131,1,0,400072,2017-02-24,2017-02-22,2018-02-10,4581,2018-03-19,91288,12.541302343690463
1315,3005038,15,2,110018,233,233,228,1,0,201306,2017-08-14,2016-11-14,2018-03-21,4091,2018-03-24,10985,13.497270150275169
1316,2978586,21,2,110018,233,233,131,1,0,500056,2017-10-25,2017-10-14,2018-03-14,5138,2018-03-19,35986,11.315659995405994
1317,3021630,15,9,411016,233,233,131,1,0,411037,2017-12-20,2017-12-20,2018-03-26,4548,2018-03-28,27007,12.367922849799033
1318,3042067,10,27,110034,233,233,228,1,0,110018,2017-07-01,2016-03-23,2018-03-31,4388,2018-04-02,86,10.899022173161118
1319,3048317,15,2,110018,233,233,131,1,0,110034,2018-01-24,2018-01-24,2018-04-02,4550,2018-04-05,37068,12.76144961623209
1320,3069146,15,1,400059,233,233,131,1,0,400058,2017-11-12,2017-11-12,2018-04-09,4545,2018-04-11,85645,13.460695165774817
1321,2909502,10,6,160059,233,233,131,3,0,141013,2017-08-21,2017-08-21,2018-02-26,4437,2018-03-04,92,14.00744754013346
1322,3049110,13,21,110015,201,233,131,3,0,122050,2017-11-23,2017-09-23,2018-04-03,4388,2018-04-08,41036,14.436141897811762
1323,2918997,15,8,700064,233,233,131,2,0,713212,2017-12-14,2017-10-28,2018-02-27,4500,2018-03-03,191995,15.750582311310264
1324,2825559,13,2,110018,233,233,131,2,0,248002,2018-01-09,2017-12-24,2018-01-31,4147,2018-02-06,13986,14.6339311585498
1325,2960253,10,8,700064,233,233,131,1,0,700064,2017-05-12,2017-05-12,2018-03-09,4499,2018-03-13,11969,11.890483839484695
1326,3006048,15,2,110018,233,233,228,1,0,121001,2017-10-14,2016-12-26,2018-03-22,4550,2018-03-25,2,11.780980931087592
1327,3052201,13,8,700064,233,233,131,1,0,700006,2017-06-01,2016-09-27,2018-04-03,4508,2018-04-07,16201,12.206127848534805
1328,2877237,15,10,226010,233,233,228,1,0,226001,2017-07-17,2016-12-27,2018-02-16,4547,2018-03-10,3913,11.537964058517874
1329,3038907,15,2,110018,233,233,131,2,0,132103,2017-11-25,2017-11-21,2018-03-30,4094,2018-04-03,12031,14.982936169582564
1330,2853562,10,3,560011,233,233,228,1,0,560037,2017-06-01,2017-05-12,2018-02-08,4460,2018-02-14,16,11.5671070351341
1331,2856305,6,9,411016,233,233,131,1,0,411060,2017-02-20,2017-02-17,2018-02-09,4581,2018-02-12,91289,12.236183962699709
1332,2854634,15,5,380009,233,233,228,2,0,384002,2017-08-10,2017-08-06,2018-02-09,4546,2018-02-14,91270,13.883188156284023
1333,2911746,13,21,110015,233,233,131,3,0,141001,2017-03-01,2017-02-23,2018-02-26,4580,2018-02-28,52937,13.936896846228972
1334,2943697,13,21,110015,233,233,131,1,0,110091,2017-08-16,2017-08-14,2018-03-06,4580,2018-03-09,80,11.250187822559896
1335,2960302,13,21,110015,233,245,131,1,0,110030,2017-08-01,2017-07-29,2018-03-09,4580,2018-04-01,7102,11.343279769047724
1336,2867337,13,7,500004,233,233,131,1,0,500072,2017-07-23,2017-07-20,2018-02-13,4403,2018-02-18,450084,18.35564325171977
1337,2959756,13,21,110015,233,233,228,1,0,110095,2017-11-01,2017-09-06,2018-03-09,4580,2018-03-15,36102,11.238660206185324
1338,2953803,15,2,110018,233,0,131,2,0,125004,2018-02-16,2017-02-25,2018-03-08,4550,2018-03-17,55,13.263748485356919
1339,2884052,10,12,302006,233,233,228,2,0,334001,2017-08-01,2017-07-25,2018-02-18,4407,2018-02-20,13,12.39814575780868
1340,2838580,15,17,800001,233,233,131,3,0,834001,2017-11-04,2017-11-04,2018-02-04,4409,2018-02-27,20078,14.432560463698499
1341,2930404,10,3,560011,233,233,228,1,0,560024,2017-08-26,2017-05-25,2018-03-02,4460,2018-03-10,2696,11.602636288421964
1342,2906115,1,2,110018,308,233,228,1,0,122003,2017-07-08,2017-03-25,2018-02-25,4150,2018-03-07,90994,13.001160097373436
1343,2872277,13,21,110015,233,233,131,1,0,201013,2017-06-25,2017-06-19,2018-02-15,4580,2018-03-13,137539,13.072507086625752
1344,2981968,15,2,110018,233,233,131,1,0,201306,2017-03-21,2017-03-07,2018-03-15,4091,2018-03-19,44,13.84130120012471
1345,2956561,12,1,400059,233,233,131,2,0,452010,2017-10-21,2017-10-19,2018-03-08,4018,2018-03-16,12032,14.99082346054831
1346,3009808,13,7,500004,233,233,131,1,0,500032,2017-05-23,2017-05-05,2018-03-23,4403,2018-04-02,21087,12.668351060401191
1347,3032328,15,2,110018,233,233,131,1,0,201304,2018-02-24,2018-02-20,2018-03-28,4550,2018-03-31,30004,12.66780086801363
1348,2983866,2,1,400059,233,233,228,1,0,121003,2018-02-24,2017-10-24,2018-03-15,4390,2018-03-19,31,11.108893940133944
1349,3040932,13,22,400104,233,233,131,3,0,473551,2017-07-22,2017-07-20,2018-03-31,4581,2018-04-12,36986,13.683868075561975
1350,3069064,15,4,600024,233,233,131,1,0,600028,2017-04-28,2017-04-26,2018-04-09,4483,2018-04-18,171987,14.703084908342017
1351,2867979,13,22,400104,233,245,131,2,0,362001,2017-05-08,2018-03-09,2018-02-14,4581,2018-03-01,40024,12.731156377909095
1352,3046893,10,25,560037,308,245,131,1,0,560086,2017-04-29,2017-04-29,2018-04-02,4460,2018-04-06,9,11.216980130543757
1353,3030888,10,27,110034,233,245,131,1,0,110009,2016-08-22,2016-08-19,2018-03-28,4388,2018-04-03,57,11.38771561550214
1354,2824824,13,21,110015,233,233,131,3,0,141013,2017-08-21,2017-08-19,2018-01-31,4673,2018-02-07,9,12.916977127341804
1355,3049429,12,1,400059,233,233,131,1,0,421001,2017-10-21,2017-10-19,2018-04-03,4018,2018-04-07,10983,13.983929651631437
1356,2923143,13,17,800001,233,233,131,3,0,834009,2017-05-15,2017-05-13,2018-02-28,4410,2018-03-06,10929,14.114290272260453
1357,2945631,15,8,700064,233,233,131,1,0,700029,2018-01-23,2018-01-20,2018-03-06,4508,2018-03-08,2434,12.217174437081447
1358,2930884,21,2,110018,201,233,131,0,0,333515,2018-02-13,2018-01-30,2018-03-02,4154,2018-03-11,0,13.212821292342936
1359,3055922,13,21,110015,233,233,131,1,0,110075,2018-01-28,2018-01-04,2018-04-05,4580,2018-04-07,192000,13.794506587860962
1360,2938857,12,3,560011,233,233,131,2,0,530018,2018-02-21,2018-02-21,2018-03-04,4462,2018-04-01,9,13.23579345407253
1361,2846774,15,4,600024,233,233,131,1,0,600042,2017-10-06,2017-10-06,2018-02-06,4483,2018-02-15,17028,12.648764923180034
1362,2885141,13,21,110015,233,233,131,2,0,132103,2016-04-07,2016-04-04,2018-02-19,4580,2018-02-20,1005,12.255437740653
1363,2925063,13,22,400104,233,233,131,3,0,474011,2017-03-15,2017-03-03,2018-02-28,4581,2018-03-06,55,13.194267010944772
1364,3013006,15,1,400059,308,233,131,1,0,421301,2016-04-04,2016-09-12,2018-03-24,4545,2018-03-31,7,12.32537643701881
1365,2856090,13,22,400104,233,233,131,1,0,411040,2017-11-14,2017-09-28,2018-02-09,4581,2018-02-20,3,11.20760359170318
1366,3007514,10,27,110034,233,233,131,2,0,313001,2018-02-09,2018-02-07,2018-03-22,4388,2018-03-26,1,12.3799602360298
1367,2889149,1,8,700064,233,233,228,1,0,700073,2017-08-10,2017-03-31,2018-02-20,4506,2018-03-05,66,10.348639779607733
1368,2875961,10,2,110018,233,233,228,2,0,131001,2018-01-31,2017-12-13,2018-02-16,4388,2018-02-17,37,12.844895963273517
1369,2867223,13,3,560011,233,233,131,3,0,590008,2018-01-18,2017-02-23,2018-02-13,4467,2018-02-17,37,14.308820934269711
1370,2873608,5,2,110018,233,233,131,1,0,110059,2017-09-22,2017-09-22,2018-02-15,4093,2018-02-24,63,12.866917933113072
1371,2925348,10,3,560011,233,233,228,1,0,560066,2017-05-20,2016-11-19,2018-02-28,4460,2018-03-05,39995,12.097115996774217
1372,2945022,15,6,160059,233,233,131,2,0,134109,2017-08-15,2017-08-12,2018-03-06,4549,2018-03-08,42,13.114432295788736
1373,2957934,10,3,560011,233,233,228,1,0,560048,2017-11-13,2016-06-15,2018-03-09,4460,2018-03-22,19,11.567146806686289
1374,2906967,15,2,110018,233,233,228,1,0,122505,2018-01-19,2017-12-12,2018-02-25,4094,2018-03-16,22,13.341665722660364
1375,3003310,13,26,560066,308,233,228,1,0,560065,2018-02-21,2017-01-18,2018-03-21,5001,2018-03-23,39995,9.658912553911883
1376,2993274,10,23,400001,233,233,131,1,0,410501,2017-06-15,2017-06-15,2018-03-17,4398,2018-03-23,32986,11.942607519467655
1377,2938560,13,3,560011,233,233,131,1,0,560064,2018-01-31,2018-01-31,2018-03-04,5001,2018-03-07,50,10.495685696961331
1378,3017886,4,2,110018,233,233,228,1,0,201304,2018-01-18,2017-06-23,2018-03-25,4148,2018-03-30,5791,12.168789551814184
1379,3030324,28,24,110092,233,233,131,3,0,756114,2017-12-25,2017-09-01,2018-03-28,4150,2018-03-31,76,16.044819638883943
1380,3039059,18,1,400059,233,233,131,1,0,380001,2017-04-13,2017-04-13,2018-03-30,4011,2018-04-02,26,14.443299220852284
1381,3057892,10,23,400001,233,233,228,1,0,380052,2018-01-25,2018-01-06,2018-04-05,4398,2018-04-07,26,11.016572832084341
1382,3078950,13,22,400104,233,233,131,2,0,410210,2017-07-15,2017-07-13,2018-04-12,4581,2018-04-19,12000,12.359637051737788
1383,3036848,13,26,560066,233,245,228,1,0,560034,2018-02-14,2017-02-10,2018-03-29,5001,2018-04-15,33937,9.578600532860435
1384,2905505,15,2,110018,308,233,228,1,0,122002,2018-02-01,2017-05-15,2018-02-24,4094,2018-03-06,12,13.341533150819739
1385,2944195,13,21,110015,233,233,131,1,0,110017,2017-05-04,2017-05-03,2018-03-06,4580,2018-03-12,14,11.249312848411762
1386,2974110,15,2,110018,233,233,228,1,0,110094,2018-02-24,2017-01-21,2018-03-13,4091,2018-03-16,210986,16.148720219986394
1387,3020907,10,27,110034,233,233,131,1,0,110052,2018-01-10,2017-02-26,2018-03-26,4388,2018-04-02,69,11.387874701710892
1388,2845157,10,9,411016,233,233,131,1,0,411018,2017-03-11,2017-03-11,2018-02-06,4021,2018-02-12,70,13.330298203508
1389,2828126,13,22,400104,0,233,131,0,0,476337,2017-05-26,2017-05-23,2018-02-01,4581,2018-02-06,11983,10.373437633938389
1390,3053861,13,7,500004,233,233,131,1,0,500081,2017-10-23,2017-10-15,2018-04-04,4403,2018-04-13,10944,12.533883442453876
1391,2878982,13,22,400104,233,233,131,2,0,393001,2017-04-21,2016-10-26,2018-02-16,4581,2018-02-19,80,12.20161141771117
1392,3053815,13,26,560066,233,233,131,2,0,636006,2017-04-24,2017-04-21,2018-04-04,5001,2018-04-10,77,10.611777204013594
1393,3083830,13,6,160059,233,233,131,2,0,160002,2017-12-16,2017-12-14,2018-04-14,4441,2018-04-22,6,13.289969870126159
1394,2934487,13,21,110015,233,233,131,3,0,332001,2017-09-18,2017-09-09,2018-03-03,4580,2018-03-11,44,13.235684609603977
1395,2930486,13,7,500004,233,233,131,1,0,500045,2017-07-08,2017-06-26,2018-03-02,4403,2018-03-13,17659,12.622905433434475
1396,2957237,13,21,110015,233,233,228,1,0,122001,2018-02-11,2018-02-09,2018-03-08,4580,2018-03-09,7102,10.854201868368886
1397,2940616,15,12,302006,233,233,228,1,0,302028,2017-12-08,2018-04-03,2018-03-05,4453,2018-03-19,47,11.732094329120043
1398,3009311,15,6,160059,233,233,228,2,0,160103,2017-09-27,2017-01-22,2018-03-22,4549,2018-04-10,601,12.632765161000913
1399,2820780,10,3,560011,233,233,131,1,0,560005,2017-06-12,2017-06-12,2018-01-30,4460,2018-02-03,11,12.056118649892625
1400,2854616,13,22,400104,233,233,228,1,0,421503,2017-08-19,2017-08-16,2018-02-09,4581,2018-02-12,11999,10.87755887103972
1401,2883186,13,17,800001,233,233,131,2,0,846004,2017-08-21,2017-06-14,2018-02-18,4538,2018-02-21,50937,13.21368413666174
1402,2896674,10,1,400059,233,233,131,1,0,400095,2017-06-04,2017-06-02,2018-02-22,4398,2018-03-02,47,12.345041138609236
1403,2905997,4,4,600024,233,233,228,1,0,600101,2018-01-21,2016-10-30,2018-02-24,4488,2018-02-28,91283,12.062419032058786
1404,2939308,13,3,560011,233,233,131,2,0,580029,2018-01-10,2018-01-09,2018-03-04,4467,2018-03-13,89,13.3165232850058
1405,2971718,9,8,700064,233,233,131,1,0,700090,2017-12-11,2017-12-11,2018-03-12,4499,2018-03-14,6,11.635109025774907
1406,2931086,15,7,500004,233,233,131,1,0,500032,2017-03-15,2016-01-30,2018-03-02,4477,2018-03-14,11086,12.476098208636552
1407,2962484,13,21,110015,233,233,131,2,0,134109,2018-01-28,2018-01-13,2018-03-10,4580,2018-03-17,90986,13.448332419793035
1408,2981699,4,2,110018,233,233,228,1,0,122016,2017-07-04,2017-05-25,2018-03-15,4148,2018-03-22,24,12.092335371324962
1409,2999733,15,12,302006,233,233,228,2,0,342005,2017-11-03,2018-02-06,2018-03-20,4407,2018-03-22,61919,13.702740598232584
1410,3009350,1,2,110018,233,233,228,1,0,121003,2017-10-11,2018-04-25,2018-03-22,5138,2018-03-29,15,8.414125511440599
1411,3037977,13,26,560066,308,233,131,1,0,560076,2017-05-11,2017-05-11,2018-03-30,5001,2018-04-03,30103,10.016850389843132
1412,3001564,4,8,700064,233,233,228,1,0,700068,2017-11-17,2017-07-12,2018-03-20,4510,2018-03-22,30012,11.022288884204677
1413,3032370,4,1,400059,233,233,228,1,0,400002,2018-02-07,2016-12-11,2018-03-28,4011,2018-03-31,33,12.599406429703242
1414,3063446,13,7,500004,233,233,228,1,0,500032,2018-03-19,2017-03-11,2018-04-07,4403,2018-04-09,1,11.899732176577615
1415,3062623,15,2,110018,233,233,228,1,0,110092,2017-10-29,2017-09-28,2018-04-06,4091,2018-04-10,16058,13.56452384502492
1416,3053133,15,7,500004,233,233,131,1,0,500026,2017-12-15,2017-12-11,2018-04-04,4477,2018-04-15,29,12.329513524455987
1417,3085273,13,26,560066,233,233,131,1,0,560041,2017-09-08,2017-04-01,2018-04-14,5001,2018-04-17,400104,14.922021750202447
1418,3085273,21,26,560066,233,233,131,1,0,560041,2017-09-08,2017-08-27,2018-04-14,5001,2018-04-17,400104,15.69625471635024
1419,3035714,10,25,560037,233,245,131,1,0,560076,2016-11-29,2016-11-28,2018-03-29,4460,2018-04-04,22100,11.509844583671445
1420,2971164,28,3,560011,233,233,131,1,0,560098,2018-02-18,2017-08-18,2018-03-12,4400,2018-03-16,10924,14.148136848123272
1421,3041275,13,7,500004,233,233,131,1,0,500013,2017-01-25,2018-01-16,2018-03-31,4403,2018-04-04,0,12.38879682007239
1422,3056012,13,21,110015,233,233,131,2,0,134003,2017-06-23,2017-06-21,2018-04-05,4580,2018-04-10,0,12.242114270670053
1423,2953702,13,17,800001,233,233,131,1,0,800001,2017-07-29,2017-07-27,2018-03-08,4538,2018-03-10,3,11.54545570078028
1424,2928785,15,9,411016,233,233,131,1,0,411033,2018-01-05,2018-01-05,2018-03-01,4022,2018-03-05,91286,15.020039135895717
1425,2873069,13,2,110018,233,245,131,1,0,110027,2017-07-05,2017-06-14,2018-02-15,4147,2018-02-21,15,13.455728017175547
